StateCode,Age,Year,Weight,Age18,LowIncome,InCollege,After,Georgia,AfterGeorgia,Black
58,18,93,5760,1,1,0,1,1,1,0
58,18,93,4479,1,,1,1,1,1,0
58,19,93,2784,0,1,0,1,1,1,0
58,18,93,3988,1,1,0,1,1,1,0
58,19,93,5104,0,0,1,1,1,1,0
58,19,93,4718,0,1,1,1,1,1,1
58,18,93,4394,1,1,1,1,1,1,0
58,19,93,3301,0,,0,1,1,1,0
58,18,93,4754,1,,0,1,1,1,0
58,18,93,6686,1,,0,1,1,1,1
58,19,93,4445,0,0,0,1,1,1,1
58,18,93,4294,1,,0,1,1,1,0
58,19,93,4281,0,1,0,1,1,1,0
58,19,93,3359,0,1,0,1,1,1,1
58,18,93,4146,1,1,0,1,1,1,0
58,19,93,5450,0,1,1,1,1,1,0
58,19,93,3822,0,1,1,1,1,1,0
58,19,93,4039,0,1,1,1,1,1,0
58,18,93,3143,1,,1,1,1,1,0
58,19,93,8064,0,1,1,1,1,1,0
58,18,93,3090,1,1,0,1,1,1,0
58,19,93,5450,0,,0,1,1,1,0
58,18,93,3278,1,0,0,1,1,1,0
58,18,93,4294,1,0,1,1,1,1,0
58,18,93,3626,1,,0,1,1,1,1
58,18,93,3669,1,1,0,1,1,1,1
58,18,93,3638,1,,0,1,1,1,0
58,19,93,3775,0,0,1,1,1,1,0
58,19,93,4574,0,1,0,1,1,1,0
58,19,93,4022,0,1,0,1,1,1,1
58,18,93,4753,1,1,1,1,1,1,1
58,19,93,3879,0,1,0,1,1,1,1
58,18,93,3501,1,0,1,1,1,1,0
58,18,93,5848,1,,0,1,1,1,0
58,19,93,4101,0,,0,1,1,1,0
58,18,93,3257,1,1,0,1,1,1,0
58,18,93,2064,1,0,1,1,1,1,1
58,18,93,2232,1,0,1,1,1,1,0
58,18,93,6056,1,,0,1,1,1,1
58,19,93,4240,0,,0,1,1,1,1
58,18,93,3157,1,1,1,1,1,1,0
58,19,93,2543,0,,1,1,1,1,0
58,19,93,1975,0,,0,1,1,1,1
58,18,93,4199,1,1,1,1,1,1,0
58,19,93,3700,0,1,1,1,1,1,0
58,18,93,3517,1,,0,1,1,1,1
58,18,93,4342,1,0,0,1,1,1,0
58,18,93,4199,1,1,1,1,1,1,0
58,18,94,1390,1,0,0,1,1,1,0
58,19,94,3641,0,,0,1,1,1,0
58,19,94,4614,0,0,1,1,1,1,0
58,19,94,1485,0,0,1,1,1,1,0
58,19,94,4614,0,,0,1,1,1,0
58,18,94,1374,1,0,0,1,1,1,0
58,18,94,5837,1,1,0,1,1,1,0
58,18,94,1453,1,1,0,1,1,1,1
58,19,94,1690,0,1,1,1,1,1,0
58,18,94,1045,1,,0,1,1,1,0
58,19,94,2019,0,1,1,1,1,1,1
58,19,94,3814,0,1,1,1,1,1,1
58,19,94,4158,0,0,1,1,1,1,0
58,19,94,1439,0,1,1,1,1,1,0
58,19,94,4959,0,,0,1,1,1,0
58,18,94,1351,1,0,0,1,1,1,0
58,18,94,3849,1,1,0,1,1,1,0
58,18,94,1320,1,0,1,1,1,1,0
58,18,94,1045,1,0,0,1,1,1,0
58,19,94,1290,0,0,1,1,1,1,0
58,18,94,3965,1,0,0,1,1,1,0
58,18,94,1536,1,1,0,1,1,1,1
58,18,94,3654,1,1,0,1,1,1,1
58,19,94,3672,0,,0,1,1,1,1
58,19,94,1812,0,,0,1,1,1,0
58,19,94,1439,0,0,1,1,1,1,0
58,19,94,7265,0,1,0,1,1,1,0
58,18,94,1423,1,,1,1,1,1,0
58,19,94,1428,0,0,1,1,1,1,0
58,18,94,4966,1,1,1,1,1,1,0
58,18,94,5059,1,1,0,1,1,1,0
58,19,94,1475,0,,0,1,1,1,1
58,18,94,3001,1,0,1,1,1,1,0
58,18,94,1423,1,0,1,1,1,1,0
58,19,94,1475,0,,0,1,1,1,1
58,19,94,3310,0,0,1,1,1,1,1
58,19,94,3411,0,0,0,1,1,1,1
58,18,94,1045,1,,0,1,1,1,0
58,19,94,3223,0,0,1,1,1,1,0
58,18,94,5366,1,1,0,1,1,1,1
58,18,94,4438,1,,0,1,1,1,0
58,18,94,5972,1,0,1,1,1,1,0
58,19,94,1485,0,0,1,1,1,1,0
58,19,94,1217,0,,0,1,1,1,0
58,18,94,1351,1,0,1,1,1,1,0
58,18,94,1423,1,0,0,1,1,1,0
58,19,94,1439,0,0,1,1,1,1,0
58,18,94,3814,1,1,1,1,1,1,1
58,19,94,1290,0,,0,1,1,1,0
58,18,94,1320,1,0,1,1,1,1,0
58,19,94,3068,0,1,0,1,1,1,0
58,19,94,4614,0,,1,1,1,1,0
58,19,94,1628,0,0,1,1,1,1,1
58,18,94,2982,1,0,0,1,1,1,0
58,18,94,5972,1,0,1,1,1,1,0
58,18,94,1548,1,1,0,1,1,1,0
58,19,94,3310,0,1,0,1,1,1,1
58,19,94,819,0,0,1,1,1,1,0
58,19,94,3837,0,1,0,1,1,1,0
58,18,94,1466,1,1,0,1,1,1,0
58,19,94,1556,0,1,0,1,1,1,1
58,19,94,4752,0,,0,1,1,1,0
58,19,94,4166,0,,0,1,1,1,0
58,18,94,1634,1,1,0,1,1,1,1
58,19,94,1428,0,,0,1,1,1,0
58,18,94,4622,1,0,0,1,1,1,1
58,18,94,4225,1,,0,1,1,1,1
58,19,94,1351,0,0,1,1,1,1,0
58,19,94,3210,0,,1,1,1,1,0
58,19,94,1756,0,0,0,1,1,1,0
58,18,95,3683,1,1,0,1,1,1,0
58,19,95,3380,0,1,1,1,1,1,1
58,18,95,4514,1,1,0,1,1,1,1
58,18,95,2659,1,1,0,1,1,1,0
58,18,95,4075,1,,0,1,1,1,0
58,18,95,3187,1,1,1,1,1,1,0
58,18,95,4514,1,1,0,1,1,1,1
58,18,95,3047,1,1,0,1,1,1,1
58,18,95,4692,1,1,0,1,1,1,1
58,18,95,3302,1,,0,1,1,1,0
58,18,95,3667,1,1,0,1,1,1,1
58,18,95,4777,1,1,1,1,1,1,1
58,18,95,3962,1,1,0,1,1,1,0
58,19,95,5766,0,1,0,1,1,1,1
58,19,95,4957,0,,0,1,1,1,0
58,18,95,2738,1,1,0,1,1,1,1
58,18,95,4317,1,,1,1,1,1,0
58,18,95,4914,1,,0,1,1,1,0
58,19,95,5377,0,0,1,1,1,1,0
58,18,95,2525,1,,1,1,1,1,0
58,18,95,3935,1,0,1,1,1,1,0
58,18,95,5056,1,1,0,1,1,1,0
58,18,95,3302,1,0,0,1,1,1,0
58,18,95,4692,1,1,0,1,1,1,1
58,19,95,1408,0,,0,1,1,1,0
58,18,95,1850,1,,0,1,1,1,0
58,19,95,4957,0,,1,1,1,1,0
58,19,95,5183,0,1,0,1,1,1,1
58,18,95,3683,1,,1,1,1,1,0
58,18,95,5099,1,,0,1,1,1,0
58,18,95,2738,1,,0,1,1,1,1
58,19,95,4514,0,0,0,1,1,1,1
58,18,95,4060,1,1,0,1,1,1,0
58,18,95,4180,1,1,0,1,1,1,0
58,19,95,5690,0,,0,1,1,1,0
58,18,95,3192,1,1,0,1,1,1,0
58,19,95,3047,0,1,1,1,1,1,1
58,19,95,3840,0,1,0,1,1,1,0
58,18,95,4575,1,,0,1,1,1,1
58,19,95,4792,0,0,1,1,1,1,0
58,19,95,5041,0,1,1,1,1,1,1
58,18,95,4146,1,0,1,1,1,1,0
58,19,95,0,0,,0,1,1,1,0
58,19,95,4652,0,1,0,1,1,1,0
58,18,95,4514,1,1,1,1,1,1,1
58,19,95,4418,0,,1,1,1,1,0
58,19,95,5169,0,1,0,1,1,1,0
58,18,95,2717,1,0,1,1,1,1,0
58,18,95,4019,1,0,1,1,1,1,0
58,18,95,5981,1,,0,1,1,1,1
58,18,95,3380,1,,0,1,1,1,1
58,18,95,4803,1,0,0,1,1,1,0
58,19,95,4957,0,0,1,1,1,1,0
58,18,95,4168,1,,1,1,1,1,0
58,18,95,2650,1,1,0,1,1,1,0
58,18,95,3976,1,1,1,1,1,1,0
58,19,95,3047,0,1,0,1,1,1,1
58,18,96,2955,1,0,0,1,1,1,0
58,19,96,3756,0,,0,1,1,1,0
58,18,96,3979,1,,0,1,1,1,1
58,19,96,4041,0,,1,1,1,1,0
58,18,96,3321,1,0,1,1,1,1,0
58,19,96,5302,0,1,0,1,1,1,1
58,19,96,3461,0,,0,1,1,1,1
58,18,96,3930,1,1,0,1,1,1,0
58,19,96,4750,0,,1,1,1,1,0
58,19,96,3645,0,,0,1,1,1,1
58,18,96,2914,1,0,0,1,1,1,0
58,19,96,4357,0,1,0,1,1,1,0
58,19,96,3762,0,,1,1,1,1,0
58,19,96,4692,0,0,1,1,1,1,0
58,18,96,3939,1,,0,1,1,1,0
58,19,96,3655,0,1,0,1,1,1,1
58,19,96,5366,0,1,0,1,1,1,1
58,18,96,3341,1,,0,1,1,1,1
58,18,96,4278,1,1,0,1,1,1,0
58,18,96,3742,1,1,0,1,1,1,0
58,18,96,4567,1,,1,1,1,1,1
58,18,96,3183,1,0,0,1,1,1,0
58,19,96,4591,0,,0,1,1,1,1
58,19,96,2935,0,0,1,1,1,1,0
58,19,96,4041,0,0,1,1,1,1,0
58,19,96,4603,0,0,1,1,1,1,0
58,19,96,4694,0,0,1,1,1,1,0
58,18,96,3905,1,0,0,1,1,1,0
58,18,96,4680,1,1,0,1,1,1,1
58,18,96,3299,1,0,0,1,1,1,0
58,18,96,3013,1,0,1,1,1,1,0
58,18,96,5204,1,,1,1,1,1,1
58,19,96,3101,0,1,0,1,1,1,0
58,19,96,4656,0,0,0,1,1,1,0
58,18,96,2787,1,1,0,1,1,1,0
58,18,96,3990,1,0,1,1,1,1,0
58,19,96,6305,0,,1,1,1,1,1
58,18,96,3939,1,0,0,1,1,1,0
58,19,96,3738,0,0,1,1,1,1,0
58,19,96,3101,0,1,1,1,1,1,0
58,19,96,3728,0,,1,1,1,1,0
58,18,96,2726,1,1,0,1,1,1,0
58,18,96,4970,1,1,0,1,1,1,1
58,18,96,3640,1,1,1,1,1,1,0
58,18,96,4294,1,1,1,1,1,1,0
58,19,96,5366,0,1,0,1,1,1,1
58,19,96,4551,0,0,1,1,1,1,0
58,19,96,3984,0,0,0,1,1,1,0
58,19,96,3348,0,,1,1,1,1,1
58,19,96,3497,0,0,0,1,1,1,0
58,19,96,4959,0,0,1,1,1,1,0
58,18,96,4265,1,1,0,1,1,1,1
58,18,96,3001,1,,0,1,1,1,0
58,19,96,3738,0,1,0,1,1,1,0
58,18,96,3321,1,0,0,1,1,1,0
58,18,97,3717,1,1,0,1,1,1,1
58,19,97,3415,0,0,1,1,1,1,0
58,19,97,4009,0,0,1,1,1,1,0
58,18,97,5934,1,1,0,1,1,1,1
58,19,97,4464,0,0,1,1,1,1,0
58,19,97,4286,0,0,0,1,1,1,0
58,18,97,3474,1,0,0,1,1,1,0
58,18,97,3855,1,0,1,1,1,1,0
58,18,97,3755,1,,1,1,1,1,0
58,18,97,2929,1,1,1,1,1,1,0
58,18,97,3755,1,0,0,1,1,1,0
58,19,97,5661,0,,0,1,1,1,1
58,18,97,3079,1,1,0,1,1,1,0
58,19,97,3296,0,0,0,1,1,1,0
58,19,97,4286,0,,0,1,1,1,0
58,19,97,3425,0,0,1,1,1,1,0
58,18,97,3755,1,,0,1,1,1,0
58,19,97,3717,0,1,0,1,1,1,1
58,18,97,4218,1,,0,1,1,1,1
58,19,97,3333,0,1,1,1,1,1,0
58,19,97,3433,0,,1,1,1,1,0
58,19,97,4183,0,,0,1,1,1,1
58,18,97,3755,1,,0,1,1,1,0
58,19,97,3801,0,1,0,1,1,1,0
58,19,97,3801,0,0,1,1,1,1,0
58,18,97,3755,1,0,0,1,1,1,0
58,19,97,5878,0,,0,1,1,1,1
58,19,97,4311,0,,0,1,1,1,1
58,19,97,3828,0,,0,1,1,1,0
58,18,97,4237,1,0,1,1,1,1,0
58,18,97,3948,1,,1,1,1,1,0
58,18,97,4168,1,1,0,1,1,1,0
58,19,97,4177,0,,0,1,1,1,1
58,19,97,4619,0,1,0,1,1,1,0
58,18,97,4120,1,1,0,1,1,1,0
58,18,97,2776,1,,1,1,1,1,1
58,18,97,5060,1,,1,1,1,1,0
58,19,97,5483,0,1,0,1,1,1,1
58,19,97,3801,0,0,0,1,1,1,0
58,18,97,4208,1,1,1,1,1,1,0
58,19,97,4183,0,1,1,1,1,1,0
58,18,97,5483,1,1,0,1,1,1,1
58,18,97,4215,1,1,0,1,1,1,1
58,19,97,5225,0,1,0,1,1,1,1
58,19,97,4009,0,0,1,1,1,1,0
58,18,97,3177,1,0,1,1,1,1,0
58,18,97,4785,1,1,0,1,1,1,0
58,18,97,4940,1,,0,1,1,1,1
59,19,89,1515,0,,0,0,0,0,0
59,18,89,1852,1,,0,0,0,0,0
59,19,89,2391,0,1,0,0,0,0,1
59,18,89,2245,1,1,1,0,0,0,1
59,18,89,1336,1,0,1,0,0,0,0
59,19,89,2832,0,,0,0,0,0,1
59,18,89,1593,1,,0,0,0,0,0
59,18,89,1653,1,1,1,0,0,0,0
59,18,89,2046,1,1,1,0,0,0,1
59,19,89,1843,0,,1,0,0,0,0
59,18,89,1313,1,,0,0,0,0,0
59,18,89,2610,1,,1,0,0,0,0
59,19,89,1568,0,1,1,0,0,0,0
59,19,89,1515,0,,0,0,0,0,0
59,18,89,1788,1,1,0,0,0,0,0
59,19,89,1798,0,1,1,0,0,0,0
59,18,89,1704,1,,0,0,0,0,0
59,18,89,2593,1,,0,0,0,0,1
59,18,89,1859,1,,0,0,0,0,0
59,19,89,2325,0,1,0,0,0,0,0
59,18,89,2634,1,1,0,0,0,0,0
59,19,89,1906,0,0,0,0,0,0,0
59,18,89,1601,1,,0,0,0,0,0
59,19,89,1665,0,0,1,0,0,0,0
59,19,89,2994,0,,0,0,0,0,0
59,19,89,2539,0,1,1,0,0,0,1
59,19,89,2004,0,1,1,0,0,0,0
59,19,89,2395,0,,0,0,0,0,0
59,19,89,1702,0,,0,0,0,0,0
59,18,89,2061,1,1,1,0,0,0,0
59,18,89,1869,1,1,1,0,0,0,0
59,19,89,2240,0,1,1,0,0,0,1
59,19,89,1640,0,1,0,0,0,0,0
59,19,89,1689,0,,0,0,0,0,0
59,18,89,1830,1,0,1,0,0,0,0
59,18,89,1723,1,1,0,0,0,0,0
59,19,89,1796,0,1,0,0,0,0,0
59,19,89,1716,0,,0,0,0,0,0
59,18,89,1253,1,1,0,0,0,0,1
59,19,89,2329,0,1,0,0,0,0,0
59,19,89,1995,0,1,0,0,0,0,1
59,18,89,1694,1,0,0,0,0,0,0
59,19,89,1847,0,1,0,0,0,0,1
59,19,89,1933,0,1,1,0,0,0,0
59,19,89,1801,0,1,0,0,0,0,0
59,19,89,1730,0,1,1,0,0,0,0
59,19,89,1638,0,,0,0,0,0,0
59,19,89,1802,0,1,1,0,0,0,0
59,18,89,1969,1,1,0,0,0,0,0
59,19,89,1703,0,,1,0,0,0,1
59,19,89,1800,0,0,0,0,0,0,0
59,18,89,2198,1,,0,0,0,0,0
59,18,89,2175,1,1,0,0,0,0,1
59,18,89,1832,1,0,0,0,0,0,0
59,18,89,1833,1,1,0,0,0,0,0
59,18,89,1536,1,1,0,0,0,0,1
59,18,89,2008,1,,0,0,0,0,0
59,18,89,1679,1,1,0,0,0,0,1
59,18,89,1905,1,1,1,0,0,0,0
59,18,89,1833,1,1,0,0,0,0,0
59,19,89,1568,0,1,0,0,0,0,1
59,18,89,1694,1,1,0,0,0,0,0
59,18,89,1905,1,,0,0,0,0,0
59,19,89,1798,0,1,0,0,0,0,0
59,18,89,1800,1,1,0,0,0,0,0
59,18,89,1666,1,0,0,0,0,0,0
59,19,89,2358,0,,0,0,0,0,0
59,19,89,1741,0,1,0,0,0,0,0
59,18,89,1614,1,1,0,0,0,0,0
59,19,89,1956,0,,0,0,0,0,0
59,19,89,1641,0,,0,0,0,0,0
59,19,89,2119,0,0,1,0,0,0,0
59,19,89,1767,0,1,1,0,0,0,0
59,19,89,1780,0,,0,0,0,0,0
59,18,89,2008,1,,0,0,0,0,0
59,18,89,1837,1,1,1,0,0,0,0
59,19,89,1703,0,1,0,0,0,0,1
59,18,89,2475,1,1,0,0,0,0,0
59,18,89,1656,1,1,1,0,0,0,1
59,19,89,1773,0,1,0,0,0,0,0
59,19,89,1945,0,0,1,0,0,0,0
59,18,89,1563,1,,0,0,0,0,1
59,18,89,1732,1,0,1,0,0,0,0
59,19,89,1808,0,,0,0,0,0,0
59,18,89,2198,1,,0,0,0,0,0
59,18,89,2181,1,0,1,0,0,0,0
59,18,89,1502,1,1,0,0,0,0,1
59,18,89,1833,1,1,1,0,0,0,0
59,18,89,1890,1,0,0,0,0,0,0
59,19,89,1798,0,1,1,0,0,0,0
59,19,89,1661,0,0,1,0,0,0,0
59,19,89,1751,0,1,0,0,0,0,0
59,19,89,1885,0,,0,0,0,0,0
59,18,89,1597,1,,1,0,0,0,0
59,18,89,1756,1,1,0,0,0,0,1
59,18,89,2047,1,1,0,0,0,0,1
59,19,89,,0,,0,0,0,0,0
59,19,89,1654,0,1,1,0,0,0,0
59,18,89,1325,1,1,0,0,0,0,0
59,18,89,1821,1,0,1,0,0,0,0
59,18,89,1852,1,,0,0,0,0,0
59,18,89,1719,1,1,0,0,0,0,0
59,18,89,1957,1,,0,0,0,0,0
59,18,89,1694,1,0,0,0,0,0,0
59,18,89,1314,1,1,1,0,0,0,0
59,19,89,1838,0,,0,0,0,0,0
59,19,89,1709,0,1,1,0,0,0,0
59,18,89,1931,1,1,0,0,0,0,0
59,19,89,1906,0,,1,0,0,0,0
59,18,89,1681,1,0,0,0,0,0,0
59,19,89,1752,0,,0,0,0,0,1
59,18,89,1742,1,0,1,0,0,0,0
59,19,89,1800,0,1,0,0,0,0,0
59,18,89,1568,1,1,0,0,0,0,0
59,19,89,1717,0,,0,0,0,0,0
59,19,89,1809,0,,0,0,0,0,0
59,18,89,1772,1,0,1,0,0,0,0
59,18,89,1885,1,1,0,0,0,0,0
59,18,89,1899,1,,1,0,0,0,0
59,19,89,2353,0,1,1,0,0,0,0
59,19,89,1484,0,1,1,0,0,0,0
59,18,89,1833,1,1,0,0,0,0,0
59,19,89,2190,0,1,1,0,0,0,1
59,18,89,1960,1,,0,0,0,0,1
59,18,89,1967,1,0,0,0,0,0,0
59,18,89,1832,1,1,0,0,0,0,0
59,19,89,1974,0,0,0,0,0,0,0
59,19,89,2994,0,,0,0,0,0,0
59,19,89,1719,0,,0,0,0,0,0
59,18,89,1800,1,0,0,0,0,0,0
59,18,89,1723,1,1,0,0,0,0,1
59,18,89,1593,1,0,1,0,0,0,0
59,18,89,1890,1,0,1,0,0,0,0
59,19,89,1809,0,1,0,0,0,0,0
59,18,89,1800,1,0,0,0,0,0,0
59,19,89,1752,0,,0,0,0,0,1
59,19,89,1879,0,1,0,0,0,0,0
59,19,89,1693,0,1,1,0,0,0,1
59,18,89,1848,1,1,1,0,0,0,0
59,19,89,1838,0,,0,0,0,0,0
59,18,89,1328,1,1,1,0,0,0,1
59,18,89,1357,1,1,0,0,0,0,1
59,19,89,1956,0,,0,0,0,0,0
59,18,89,1889,1,,0,0,0,0,0
59,18,89,1324,1,0,0,0,0,0,0
59,19,89,2252,0,,1,0,0,0,0
59,18,89,2100,1,,0,0,0,0,0
59,18,89,1704,1,,0,0,0,0,0
59,19,89,2398,0,1,0,0,0,0,0
59,19,89,1773,0,0,1,0,0,0,0
59,18,89,1510,1,1,0,0,0,0,0
59,18,89,1734,1,1,0,0,0,0,1
59,18,89,1917,1,1,1,0,0,0,1
59,18,89,2281,1,,0,0,0,0,1
59,18,89,3630,1,,0,0,0,0,0
59,19,89,1745,0,1,0,0,0,0,0
59,18,89,1967,1,1,0,0,0,0,0
59,18,89,2655,1,1,0,0,0,0,1
59,18,89,2113,1,1,1,0,0,0,0
59,18,89,2489,1,1,0,0,0,0,0
59,18,89,1325,1,0,1,0,0,0,0
59,19,89,2164,0,,1,0,0,0,1
59,19,89,1843,0,,1,0,0,0,0
59,18,89,2245,1,,0,0,0,0,1
59,18,89,1865,1,1,1,0,0,0,1
59,19,89,2217,0,1,0,0,0,0,0
59,19,89,1808,0,1,0,0,0,0,0
59,18,89,2240,1,1,0,0,0,0,1
59,18,89,1825,1,0,0,0,0,0,0
59,19,89,1549,0,,1,0,0,0,0
59,19,89,1784,0,,0,0,0,0,0
59,18,89,1639,1,0,1,0,0,0,0
59,18,89,1732,1,1,0,0,0,0,0
59,18,89,2391,1,1,0,0,0,0,1
59,18,89,1680,1,0,1,0,0,0,0
59,18,89,1523,1,,1,0,0,0,0
59,19,89,1791,0,,0,0,0,0,0
59,18,89,1980,1,0,0,0,0,0,0
59,19,89,1773,0,0,1,0,0,0,0
59,19,89,1436,0,,0,0,0,0,1
59,18,89,1890,1,1,1,0,0,0,0
59,19,89,1568,0,,0,0,0,0,0
59,18,89,1448,1,1,1,0,0,0,1
59,19,89,1582,0,0,1,0,0,0,0
59,18,89,2370,1,,0,0,0,0,1
59,18,89,2131,1,,0,0,0,0,0
59,19,89,2020,0,,0,0,0,0,0
59,19,89,1808,0,,0,0,0,0,1
59,19,89,1852,0,1,0,0,0,0,1
59,18,89,1884,1,1,1,0,0,0,0
59,19,89,1752,0,1,0,0,0,0,0
59,18,89,1467,1,1,0,0,0,0,0
59,19,89,1995,0,,0,0,0,0,1
59,19,89,1740,0,,0,0,0,0,0
59,19,89,1885,0,,0,0,0,0,0
59,19,89,1740,0,,1,0,0,0,0
59,19,89,1812,0,1,1,0,0,0,0
59,18,89,2024,1,1,0,0,0,0,0
59,18,90,1594,1,1,0,0,0,0,0
59,18,90,2411,1,,0,0,0,0,0
59,19,90,2096,0,1,0,0,0,0,0
59,19,90,2732,0,1,1,0,0,0,1
59,19,90,1586,0,1,0,0,0,0,0
59,19,90,2099,0,1,1,0,0,0,1
59,18,90,1946,1,1,0,0,0,0,0
59,19,90,1980,0,0,1,0,0,0,0
59,18,90,2229,1,1,0,0,0,0,0
59,18,90,1527,1,0,0,0,0,0,0
59,18,90,1818,1,,0,0,0,0,0
59,19,90,1925,0,,0,0,0,0,0
59,19,90,2096,0,0,1,0,0,0,0
59,18,90,1641,1,1,0,0,0,0,0
59,18,90,1497,1,,0,0,0,0,0
59,19,90,1851,0,,0,0,0,0,1
59,19,90,2047,0,1,0,0,0,0,0
59,18,90,1754,1,0,0,0,0,0,0
59,19,90,1958,0,1,1,0,0,0,0
59,19,90,4048,0,1,0,0,0,0,0
59,19,90,1786,0,0,0,0,0,0,0
59,18,90,2732,1,1,0,0,0,0,1
59,19,90,1947,0,1,1,0,0,0,0
59,18,90,2430,1,1,1,0,0,0,0
59,19,90,1536,0,,0,0,0,0,0
59,19,90,2171,0,,0,0,0,0,0
59,19,90,,0,,0,0,0,0,1
59,19,90,1588,0,0,0,0,0,0,0
59,18,90,1875,1,1,0,0,0,0,1
59,19,90,2328,0,,1,0,0,0,0
59,19,90,1870,0,,0,0,0,0,0
59,19,90,1928,0,1,0,0,0,0,0
59,18,90,1990,1,,1,0,0,0,0
59,18,90,2580,1,1,1,0,0,0,0
59,19,90,1887,0,,0,0,0,0,1
59,18,90,2086,1,1,1,0,0,0,1
59,18,90,1833,1,1,0,0,0,0,1
59,18,90,1654,1,,0,0,0,0,0
59,19,90,1960,0,,1,0,0,0,0
59,19,90,2646,0,1,1,0,0,0,1
59,19,90,2218,0,1,0,0,0,0,0
59,18,90,2013,1,1,1,0,0,0,0
59,18,90,2466,1,1,0,0,0,0,1
59,19,90,2797,0,1,0,0,0,0,1
59,18,90,1514,1,0,1,0,0,0,0
59,18,90,2085,1,,0,0,0,0,0
59,18,90,2124,1,,0,0,0,0,0
59,19,90,2047,0,1,0,0,0,0,0
59,19,90,1586,0,1,0,0,0,0,0
59,18,90,1755,1,1,0,0,0,0,0
59,19,90,1687,0,1,1,0,0,0,0
59,18,90,1946,1,,1,0,0,0,0
59,18,90,1945,1,,0,0,0,0,0
59,19,90,2684,0,1,0,0,0,0,1
59,18,90,2091,1,1,0,0,0,0,0
59,19,90,1786,0,0,0,0,0,0,0
59,18,90,1755,1,1,0,0,0,0,0
59,19,90,1732,0,1,1,0,0,0,1
59,19,90,2654,0,1,0,0,0,0,0
59,19,90,1619,0,,1,0,0,0,0
59,19,90,2069,0,1,0,0,0,0,0
59,19,90,1745,0,0,1,0,0,0,0
59,19,90,2106,0,1,0,0,0,0,1
59,19,90,1958,0,0,1,0,0,0,0
59,19,90,2160,0,0,1,0,0,0,0
59,18,90,1765,1,1,0,0,0,0,0
59,18,90,2050,1,,0,0,0,0,0
59,18,90,2268,1,,0,0,0,0,0
59,18,90,1807,1,0,1,0,0,0,0
59,18,90,1835,1,1,0,0,0,0,0
59,18,90,2027,1,1,0,0,0,0,0
59,19,90,2047,0,,0,0,0,0,0
59,18,90,1461,1,,0,0,0,0,1
59,19,90,1960,0,,1,0,0,0,0
59,19,90,2224,0,,0,0,0,0,0
59,19,90,1561,0,,0,0,0,0,0
59,18,90,1749,1,,0,0,0,0,0
59,19,90,1455,0,1,0,0,0,0,1
59,19,90,1775,0,0,0,0,0,0,0
59,18,90,1880,1,1,0,0,0,0,1
59,18,90,2580,1,,1,0,0,0,0
59,19,90,1756,0,,0,0,0,0,0
59,19,90,2469,0,1,0,0,0,0,0
59,19,90,2326,0,0,1,0,0,0,0
59,19,90,2338,0,,1,0,0,0,0
59,18,90,1902,1,1,1,0,0,0,0
59,19,90,1731,0,,0,0,0,0,1
59,19,90,1699,0,0,1,0,0,0,0
59,19,90,1792,0,,0,0,0,0,0
59,19,90,2152,0,0,1,0,0,0,0
59,19,90,1597,0,,0,0,0,0,0
59,19,90,1960,0,,0,0,0,0,0
59,18,90,2208,1,0,0,0,0,0,0
59,19,90,1995,0,0,1,0,0,0,0
59,18,90,1512,1,1,0,0,0,0,0
59,18,90,1471,1,1,1,0,0,0,0
59,19,90,2133,0,0,1,0,0,0,0
59,19,90,1750,0,,0,0,0,0,0
59,18,90,2011,1,1,1,0,0,0,0
59,19,90,1596,0,1,0,0,0,0,0
59,18,90,1472,1,1,0,0,0,0,0
59,19,90,2160,0,,1,0,0,0,0
59,19,90,3013,0,1,1,0,0,0,0
59,19,90,2131,0,1,0,0,0,0,0
59,18,90,2179,1,1,0,0,0,0,1
59,18,90,1690,1,,0,0,0,0,0
59,18,90,2236,1,0,0,0,0,0,0
59,19,90,1980,0,,1,0,0,0,0
59,18,90,2062,1,1,0,0,0,0,0
59,18,90,1477,1,1,0,0,0,0,0
59,18,90,2905,1,1,0,0,0,0,0
59,19,90,1926,0,,0,0,0,0,0
59,19,90,2047,0,1,1,0,0,0,0
59,19,90,1561,0,1,0,0,0,0,0
59,19,90,2304,0,,1,0,0,0,0
59,19,90,2265,0,,0,0,0,0,0
59,18,90,1495,1,,0,0,0,0,0
59,18,90,1660,1,1,0,0,0,0,0
59,18,90,1627,1,1,1,0,0,0,0
59,18,90,2539,1,0,1,0,0,0,0
59,18,90,2030,1,1,0,0,0,0,0
59,18,90,1755,1,,1,0,0,0,0
59,19,90,1834,0,1,1,0,0,0,0
59,18,90,1926,1,1,0,0,0,0,0
59,18,90,2213,1,1,1,0,0,0,0
59,19,90,1822,0,,0,0,0,0,0
59,18,90,1931,1,1,1,0,0,0,0
59,19,90,1834,0,,0,0,0,0,0
59,19,90,1619,0,,0,0,0,0,0
59,18,90,2177,1,0,0,0,0,0,0
59,18,90,2472,1,1,1,0,0,0,0
59,19,90,2304,0,1,0,0,0,0,0
59,18,90,1975,1,1,0,0,0,0,0
59,18,90,1801,1,0,0,0,0,0,0
59,18,90,1492,1,,0,0,0,0,0
59,18,90,1881,1,1,1,0,0,0,1
59,18,90,1643,1,0,1,0,0,0,0
59,18,90,2259,1,1,0,0,0,0,0
59,19,90,2131,0,1,0,0,0,0,0
